route_id,service_id,trip_id,trip_headsign
819,617,7520,Hamburg-Altona
819,97,7522,Hamburg-Altona
819,2022,7523,Hamburg Hbf
819,1064,7526,Hamburg-Altona
819,2954,7543,Hamburg-Altona
819,2956,7553,Hamburg-Altona
819,2958,7556,Hamburg-Altona
819,389,7570,Hamburg-Altona
819,2971,7571,Hamburg-Altona
819,2976,7582,Hamburg-Altona
819,2988,7618,Hamburg-Altona
819,149,7627,Hamburg-Altona
823,2877,7285,Stuttgart Hbf
826,2886,7297,Stuttgart Hbf
826,2896,7313,Stuttgart Hbf
826,1257,7546,Stuttgart Hbf
826,2981,7590,Stuttgart Hbf
826,121,7606,Stuttgart Hbf
826,134,7615,Stuttgart Hbf
826,2990,7622,Stuttgart Hbf
832,3019,7686,Frankfurt(Main)Hbf
832,201,7724,Frankfurt(Main)Hbf
845,3044,7767,Oldenburg(Oldb)
845,3051,7784,Oldenburg(Oldb)
845,3053,7788,Oldenburg(Oldb)
845,3054,7789,Oldenburg(Oldb)
845,3055,7790,Oldenburg(Oldb)
845,2335,7791,Oldenburg(Oldb)
845,3057,7794,Oldenburg(Oldb)
845,285,7798,Oldenburg(Oldb)
845,3059,7801,Oldenburg(Oldb)
845,3062,7805,Oldenburg(Oldb)
845,3063,7807,Oldenburg(Oldb)
845,3064,7809,Oldenburg(Oldb)
845,3065,7810,Oldenburg(Oldb)
845,3068,7819,Oldenburg(Oldb)
845,198,7825,Oldenburg(Oldb)
845,966,7829,Oldenburg(Oldb)
845,1710,7830,Oldenburg(Oldb)
845,3070,7831,Oldenburg(Oldb)
845,522,7832,Oldenburg(Oldb)
845,199,7837,Oldenburg(Oldb)
845,973,7846,Oldenburg(Oldb)
845,1758,7850,Oldenburg(Oldb)
845,3074,7854,Oldenburg(Oldb)
845,979,7855,Oldenburg(Oldb)
845,533,7860,Oldenburg(Oldb)
845,1823,7861,Oldenburg(Oldb)
845,989,7864,Oldenburg(Oldb)
845,308,7866,Oldenburg(Oldb)
845,206,7870,Oldenburg(Oldb)
845,207,7874,Bremen Hbf
845,538,7884,Oldenburg(Oldb)
845,542,7889,Oldenburg(Oldb)
845,1430,7892,Oldenburg(Oldb)
845,342,7899,Oldenburg(Oldb)
845,3077,7901,Oldenburg(Oldb)
845,3078,7908,Oldenburg(Oldb)
845,97,7912,Oldenburg(Oldb)
845,247,7918,Oldenburg(Oldb)
845,3080,7920,Oldenburg(Oldb)
845,653,7923,Oldenburg(Oldb)
845,3082,7924,Oldenburg(Oldb)
845,2107,7927,Oldenburg(Oldb)
845,120,7934,Oldenburg(Oldb)
846,3045,7768,Berlin Gesundbrunnen
846,2228,7932,Berlin Ostbahnhof
846,264,7940,Berlin Gesundbrunnen
846,3087,7949,Berlin Gesundbrunnen
846,1120,7964,Berlin Gesundbrunnen
846,4429,13487,Berlin Gesundbrunnen
846,199,13543,Berlin Ostbahnhof
846,4443,13547,Berlin Ostbahnhof
846,1073,13603,Berlin Gesundbrunnen
846,390,13614,Berlin Gesundbrunnen
846,1931,13641,Berlin Gesundbrunnen
848,3049,7772,Oldenburg(Oldb)
848,1739,7786,Oldenburg(Oldb)
848,1608,7800,Oldenburg(Oldb)
848,509,7808,Oldenburg(Oldb)
848,193,7817,Oldenburg(Oldb)
848,60,7828,Oldenburg(Oldb)
848,201,7841,Oldenburg(Oldb)
848,67,7859,Oldenburg(Oldb)
848,210,7878,Oldenburg(Oldb)
848,550,7890,Oldenburg(Oldb)
848,314,7891,Oldenburg(Oldb)
848,337,7896,Oldenburg(Oldb)
848,77,7902,Oldenburg(Oldb)
848,354,7904,Oldenburg(Oldb)
848,95,7906,Oldenburg(Oldb)
848,360,7910,Oldenburg(Oldb)
848,2268,7913,Oldenburg(Oldb)
848,249,7919,Oldenburg(Oldb)
848,3081,7921,Oldenburg(Oldb)
848,665,7925,Oldenburg(Oldb)
849,3050,7773,Oldenburg(Oldb)
849,2072,7777,Oldenburg(Oldb)
849,332,7895,Oldenburg(Oldb)
849,337,7897,Oldenburg(Oldb)
849,77,7903,Oldenburg(Oldb)
849,354,7905,Oldenburg(Oldb)
849,95,7907,Oldenburg(Oldb)
849,360,7911,Oldenburg(Oldb)
849,100,7914,Oldenburg(Oldb)
849,244,7917,Oldenburg(Oldb)
849,258,7931,Oldenburg(Oldb)
849,727,7948,Bremen Hbf
849,1561,7960,Oldenburg(Oldb)
849,1929,7963,Oldenburg(Oldb)
849,1932,7967,Oldenburg(Oldb)
849,60,13540,Hannover Hbf
864,3146,8128,Berlin Südkreuz
864,322,8166,Berlin Südkreuz
864,582,8175,Berlin Südkreuz
864,617,8185,Berlin Hbf (tief)
864,2033,8196,Berlin Südkreuz
865,3147,8129,Berlin Südkreuz
865,519,8140,Berlin Ostbahnhof
865,522,8142,Berlin Gesundbrunnen
865,212,8155,Berlin Südkreuz
865,322,8168,Berlin Südkreuz
865,337,8178,Berlin Südkreuz
865,3159,8187,Berlin Südkreuz
865,3162,8203,Berlin Südkreuz
866,3148,8130,Berlin Südkreuz
866,522,8143,Berlin Gesundbrunnen
866,212,8156,Berlin Südkreuz
866,2831,8161,Berlin Südkreuz
866,216,8163,Berlin Südkreuz
866,3156,8169,Berlin Südkreuz
866,336,8176,Berlin Ostbahnhof
866,2361,8181,Berlin Ostbahnhof
866,1570,8192,Berlin Südkreuz
866,1437,8198,Berlin Südkreuz
866,2285,8204,Berlin Südkreuz
866,120,8207,Berlin Südkreuz
867,3149,8131,Hamburg-Altona
867,3154,8137,Hamburg-Altona
867,519,8141,Hamburg-Altona
867,336,8177,Hamburg-Altona
867,337,8180,Hamburg-Altona
867,2091,8183,Hamburg-Altona
867,247,8188,Hamburg-Altona
867,389,8193,Hamburg-Altona
867,3161,8200,Hamburg-Altona
867,120,8208,Hamburg-Altona
867,5115,16572,Hamburg-Altona
868,3150,8132,Berlin Südkreuz
868,289,8138,Berlin Südkreuz
868,295,8139,Berlin Südkreuz
868,337,8179,Berlin Südkreuz
868,257,8194,Berlin Ostbahnhof
868,258,8205,Berlin Südkreuz
870,3153,8136,Berlin Südkreuz
870,522,8144,Berlin Ostbahnhof
870,3157,8171,Berlin Südkreuz
870,79,8182,Berlin Ostbahnhof
870,119,11901,Berlin Südkreuz
870,131,11902,Berlin Ostbahnhof
870,2296,11903,Berlin Hbf
873,263,8329,München Hbf
873,3571,10200,München Hbf
873,2712,10217,München Hbf
873,47,14365,München Hbf
873,2709,14367,München Hbf
873,199,14370,München Hbf
873,63,14374,München Hbf
873,207,14375,München Hbf
873,4679,14379,München Hbf
873,336,14380,München Hbf
873,2715,14388,München Hbf
873,4683,14389,München Hbf
873,241,16120,München Hbf
873,1779,16455,München Hbf
907,3187,8375,Berlin Ostbahnhof
907,309,8473,Berlin Ostbahnhof
907,323,8550,Berlin Ostbahnhof
907,582,8579,Berlin Ostbahnhof
907,3252,8695,Berlin Gesundbrunnen
907,386,8722,Berlin Ostbahnhof
907,391,8739,Berlin Ostbahnhof
907,392,8755,Berlin Ostbahnhof
907,356,14932,Berlin Ostbahnhof
908,3188,8376,Berlin Ostbahnhof
908,309,8476,Berlin Ostbahnhof
908,323,8555,Berlin Ostbahnhof
908,582,8584,Berlin Ostbahnhof
908,3232,8604,Stralsund Hbf
908,349,8626,Stralsund Hbf
908,3253,8696,Berlin Gesundbrunnen
908,386,8723,Berlin Ostbahnhof
908,391,8740,Berlin Ostbahnhof
908,356,14933,Berlin Ostbahnhof
910,3189,8378,Berlin Ostbahnhof
910,582,8587,Berlin Ostbahnhof
910,3246,8673,Berlin Ostbahnhof
910,1154,8699,Berlin Gesundbrunnen
910,386,8725,Berlin Ostbahnhof
910,390,8742,Berlin Ostbahnhof
910,257,8750,Berlin Ostbahnhof
910,310,16587,Berlin Ostbahnhof
911,3190,8380,Frankfurt(M) Flughafen Fernbf
911,309,8499,Frankfurt(M) Flughafen Fernbf
911,3249,8688,Frankfurt(M) Flughafen Fernbf
911,386,8726,Frankfurt(M) Flughafen Fernbf
911,391,8743,Frankfurt(M) Flughafen Fernbf
911,323,9941,Frankfurt(Main)Süd
911,356,9999,Kassel-Wilhelmshöhe
912,3191,8381,Berlin Ostbahnhof
912,3224,8500,Berlin Ostbahnhof
912,582,8595,Berlin Ostbahnhof
912,3234,8616,Berlin Hbf (tief)
912,3254,8697,Berlin Gesundbrunnen
912,3259,8721,Berlin Ostbahnhof
912,388,8727,Berlin Ostbahnhof
912,1103,8732,Berlin Ostbahnhof
912,390,8744,Berlin Ostbahnhof
912,257,8751,Berlin Ostbahnhof
912,1843,8756,Berlin Ostbahnhof
912,323,14928,Berlin Ostbahnhof
913,3192,8382,Frankfurt(M) Flughafen Fernbf
913,2098,8692,Frankfurt(M) Flughafen Fernbf
913,386,8728,Frankfurt(M) Flughafen Fernbf
913,310,9908,Frankfurt(M) Flughafen Fernbf
913,323,9942,Frankfurt(Main)Süd
913,3528,10020,Frankfurt(Main)Süd
914,3193,8383,Berlin Ostbahnhof
914,3225,8501,Berlin Ostbahnhof
914,3247,8675,Berlin Ostbahnhof
914,1532,8700,Berlin Hbf (tief)
914,386,8729,Berlin Ostbahnhof
914,391,8745,Berlin Ostbahnhof
914,337,14929,Berlin Ostbahnhof
914,1247,14935,Berlin Ostbahnhof
915,3194,8384,Frankfurt(M) Flughafen Fernbf
915,2829,8502,Frankfurt(M) Flughafen Fernbf
915,379,8689,Frankfurt(M) Flughafen Fernbf
915,388,8730,Frankfurt(M) Flughafen Fernbf
915,356,10004,Kassel-Wilhelmshöhe
915,366,10016,Frankfurt(Main)Süd
916,3195,8385,Berlin Ostbahnhof
916,3202,8410,Berlin Ostbahnhof
916,3055,8426,Berlin Ostbahnhof
916,3220,8471,Berlin Hbf (tief)
916,3245,8672,Berlin Ostbahnhof
916,691,8738,Berlin Ostbahnhof
916,257,8753,Berlin Ostbahnhof
916,206,16590,Berlin Ostbahnhof
921,909,8395,Stuttgart Hbf
921,314,8527,Karlsruhe Hbf
921,2552,12891,Stuttgart Hbf
922,909,8396,Berlin Ostbahnhof
927,3201,8402,Frankfurt(M) Flughafen Fernbf
927,247,8677,Frankfurt(M) Flughafen Fernbf
927,389,8733,Frankfurt(M) Flughafen Fernbf
927,691,8737,Frankfurt(M) Flughafen Fernbf
927,390,8746,Frankfurt(M) Flughafen Fernbf
927,257,8752,Frankfurt(M) Flughafen Fernbf
927,208,9911,Frankfurt(M) Flughafen Fernbf
927,323,9943,Frankfurt(Main)Süd
927,249,10022,Frankfurt(Main)Süd
935,509,8440,Dortmund Hbf
935,3944,11493,Dortmund Hbf
935,399,13792,Dortmund Hbf
935,406,14503,Dortmund Hbf
935,199,14509,Dortmund Hbf
935,201,14514,Dortmund Hbf
935,4838,15109,Dortmund Hbf
935,4839,15110,Dortmund Hbf
935,252,15130,Dortmund Hbf
935,665,15132,Dortmund Hbf
935,1437,15161,Dortmund Hbf
935,1554,15164,Dortmund Hbf
935,394,15172,Dortmund Hbf
936,3219,8460,Chur
936,206,8475,Chur
936,208,8484,Chur
936,323,8554,Chur
936,326,8569,Chur
936,336,8582,Chur
936,361,8644,Chur
936,3241,8653,Chur
936,244,8669,Chur
936,291,8804,Chur
936,294,8820,Chur
936,1405,8860,Chur
936,134,8901,Chur
936,26,10280,Chur
936,3640,10408,Chur
936,3614,12212,Chur
936,341,12265,Chur
936,77,12267,Chur
936,4131,12273,Chur
936,4500,13781,Chur
936,42,14547,Chur
936,4722,14612,Chur
936,1960,14631,Zürich HB
936,2780,14634,Chur
936,379,14636,Zürich HB
936,3354,14639,Zürich HB
936,1532,14640,Chur
936,4730,14641,Chur
936,4731,14642,Zürich HB
936,1278,14643,Zürich HB
936,1279,14644,Chur
936,4732,14648,Chur
936,4733,14649,Chur
936,4734,14650,Chur
936,257,14651,Chur
936,148,14660,Chur
937,63,8461,Zürich HB
937,215,8514,Zürich HB
937,216,8535,Zürich HB
937,336,8586,Zürich HB
937,291,8806,Zürich HB
937,505,8837,Zürich HB
937,3078,8864,Zürich HB
937,97,8882,Zürich HB
937,133,8905,Zürich HB
937,3584,10244,Zürich HB
937,1981,14662,Zürich HB
937,4740,14664,Zürich HB
937,4880,15271,Zürich HB
937,308,15307,Zürich HB
937,991,15309,Zürich HB
937,4889,15312,Zürich HB
937,4891,15314,Zürich HB
937,4892,15315,Zürich HB
937,331,15316,Zürich HB
937,2931,15318,Zürich HB
937,1043,15322,Zürich HB
937,342,15324,Zürich HB
937,4894,15347,Zürich HB
937,1535,15360,Zürich HB
937,142,15377,Zürich HB
938,3219,8462,Chur
938,291,8810,Chur
938,505,8839,Chur
938,617,8868,Chur
938,133,8909,Chur
938,3590,10251,Chur
938,4892,16063,Chur
938,5038,16076,Chur
938,5045,16105,Chur
938,5046,16107,Chur
938,991,16480,Chur
938,336,16484,Chur
938,342,16486,Chur
938,3729,16490,Chur
938,149,16499,Chur
939,63,8463,Zürich HB
939,215,8515,Zürich HB
939,216,8536,Zürich HB
939,291,8814,Zürich HB
939,296,8831,Zürich HB
939,134,8918,Zürich HB
939,3593,10255,Zürich HB
939,26,15262,Zürich HB
939,308,15308,Zürich HB
939,206,15310,Zürich HB
939,208,15311,Zürich HB
939,4890,15313,Zürich HB
939,330,15317,Zürich HB
939,2931,15319,Zürich HB
939,336,15320,Zürich HB
939,1376,15321,Zürich HB
939,342,15325,Zürich HB
939,601,15329,Zürich HB
939,1405,15339,Zürich HB
939,242,15344,Zürich HB
939,4895,15348,Zürich HB
939,145,15379,Zürich HB
940,991,8474,Frankfurt(M) Flughafen Fernbf
940,223,8552,Stuttgart Hbf
940,326,8568,Stuttgart Hbf
940,336,8581,Mannheim Hbf
940,3237,8641,Stuttgart Hbf
940,291,8802,Stuttgart Hbf
940,505,8835,Stuttgart Hbf
940,617,8857,Stuttgart Hbf
940,133,8899,Stuttgart Hbf
940,4499,13780,Stuttgart Hbf
940,3219,14560,Stuttgart Hbf
940,74,14597,Mannheim Hbf
940,4721,14610,Stuttgart Hbf
940,2954,14633,Stuttgart Hbf
940,4728,14637,Stuttgart Hbf
940,4729,14638,Stuttgart Hbf
940,1280,14645,Stuttgart Hbf
940,4180,14646,Stuttgart Hbf
940,4191,14647,Stuttgart Hbf
940,4738,14659,Stuttgart Hbf
941,991,8477,Frankfurt(M) Flughafen Fernbf
941,223,8557,Stuttgart Hbf
941,326,8572,Stuttgart Hbf
941,336,8585,Mannheim Hbf
941,2022,8655,Stuttgart Hbf
941,617,8861,Stuttgart Hbf
941,133,8903,Stuttgart Hbf
941,4501,13782,Stuttgart Hbf
941,1981,14661,Stuttgart Hbf
941,4739,14663,Stuttgart Hbf
941,4879,15270,Stuttgart Hbf
941,938,15284,Stuttgart Hbf
941,4887,15293,Stuttgart Hbf
941,308,15306,Stuttgart Hbf
941,97,15341,Stuttgart Hbf
941,1064,15343,Stuttgart Hbf
941,2954,15346,Stuttgart Hbf
941,4899,15353,Stuttgart Hbf
941,4180,15364,Stuttgart Hbf
941,4191,15368,Stuttgart Hbf
941,142,15376,Stuttgart Hbf
941,5033,16055,Stuttgart Hbf
941,215,16057,Stuttgart Hbf
941,2931,16069,Stuttgart Hbf
941,74,16071,Mannheim Hbf
944,210,8490,Frankfurt(M) Flughafen Fernbf
944,325,8561,Stuttgart Hbf
944,337,8592,Mannheim Hbf
944,2268,8660,Stuttgart Hbf
944,3278,8821,Stuttgart Hbf
944,360,8878,Stuttgart Hbf
944,135,8915,Stuttgart Hbf
944,4742,14666,Stuttgart Hbf
944,4753,14706,Stuttgart Hbf
944,50,14722,Stuttgart Hbf
944,550,14725,Stuttgart Hbf
944,5039,16082,Stuttgart Hbf
944,666,16089,Stuttgart Hbf
944,683,16092,Stuttgart Hbf
944,112,16093,Stuttgart Hbf
945,210,8492,Zürich HB
945,2268,8661,Zürich HB
945,3278,8823,Zürich HB
945,360,8880,Zürich HB
945,135,8916,Zürich HB
945,155,14667,Zürich HB
945,0,15809,Zürich HB
945,5029,16045,Zürich HB
945,5031,16048,Zürich HB
945,227,16073,Zürich HB
945,77,16074,Zürich HB
945,5040,16083,Zürich HB
945,257,16095,Zürich HB
945,325,16103,Zürich HB
946,210,8493,Karlsruhe Hbf
946,321,8544,Karlsruhe Hbf
946,325,8563,Karlsruhe Hbf
946,4511,13802,Karlsruhe Hbf
946,289,13810,Karlsruhe Hbf
946,4522,13833,Karlsruhe Hbf
946,2265,13845,Karlsruhe Hbf
946,249,13852,Karlsruhe Hbf
946,691,13885,Karlsruhe Hbf
946,257,13888,Karlsruhe Hbf
946,121,13892,Karlsruhe Hbf
949,550,8520,Freiburg(Breisgau) Hbf
950,550,8521,Freiburg(Breisgau) Hbf
951,550,8522,Freiburg(Breisgau) Hbf
952,550,8523,Freiburg(Breisgau) Hbf
954,314,8530,Hamburg Hbf
954,285,10201,Berlin Hbf (tief)
954,1634,13727,Berlin Hbf
954,2552,16680,Dortmund Hbf
956,3227,8548,Hamburg Hbf
956,3236,8637,Hamburg Hbf
956,1405,8855,Hamburg Hbf
956,4495,13776,Hamburg-Altona
956,4516,13808,Hamburg-Altona
956,354,13838,Hamburg-Altona
956,3646,13839,Hamburg-Altona
956,3650,13854,Hamburg-Altona
956,4529,13867,Hamburg-Altona
956,1575,13893,Hamburg-Altona
956,148,13895,Hamburg-Altona
957,323,8549,Hamburg Hbf
957,572,8566,Hamburg Hbf
957,3229,8570,Hamburg-Altona
957,97,8638,Hamburg Hbf
957,3238,8650,Hamburg Hbf
957,1064,8666,Hamburg Hbf
957,291,8801,Kiel Hbf
957,294,8818,Kiel Hbf
957,1405,8856,Kiel Hbf
957,134,8897,Kiel Hbf
957,3574,10226,Kiel Hbf
957,37,10286,Kiel Hbf
957,3614,10291,Kiel Hbf
957,63,10326,Kiel Hbf
957,3626,10349,Hamburg-Altona
957,3630,10360,Hamburg-Altona
957,3631,10367,Hamburg-Altona
957,341,10412,Kiel Hbf
957,236,10451,Kiel Hbf
957,3649,10472,Kiel Hbf
957,3662,10491,Kiel Hbf
957,3666,10500,Kiel Hbf
957,1158,10536,Hamburg Hbf
957,145,10544,Hamburg Hbf
957,154,10550,Kiel Hbf
957,2233,10555,Hamburg Dammtor
957,4497,13778,Kiel Hbf
957,550,13819,Hamburg-Altona
957,4869,15234,Kiel Hbf
957,534,15236,Kiel Hbf
957,4870,15237,Hamburg-Altona
957,4871,15243,Hamburg-Altona
957,2931,15244,Hamburg-Altona
957,4872,15245,Kiel Hbf
957,4873,15246,Kiel Hbf
957,4874,15247,Kiel Hbf
957,692,15248,Kiel Hbf
957,1923,15253,Kiel Hbf
957,3670,15254,Kiel Hbf
957,146,15255,Kiel Hbf
958,323,8551,Hamburg Hbf
958,326,8567,Hamburg Hbf
958,336,8580,Hamburg-Altona
958,337,8590,Hamburg-Altona
958,97,8640,Hamburg-Altona
958,3239,8651,Hamburg-Altona
958,617,8858,Hamburg Hbf
958,360,8876,Hamburg-Altona
958,134,8898,Hamburg-Altona
958,4466,13690,Hamburg-Altona
958,4473,13702,Hamburg-Altona
958,4474,13703,Hamburg-Altona
958,207,13708,Hamburg-Altona
958,210,13709,Hamburg-Altona
958,4479,13716,Hamburg-Altona
958,4481,13720,Hamburg-Altona
958,4482,13721,Hamburg-Altona
958,683,13722,Hamburg-Altona
958,4483,13728,Hamburg-Altona
958,1560,13729,Hamburg-Altona
959,223,8553,Hamburg Hbf
959,3228,8560,Hamburg-Altona
959,97,8643,Hamburg-Altona
959,3240,8652,Hamburg-Altona
959,100,8658,Hamburg Hbf
959,291,8803,Hamburg-Altona
959,3277,8819,Hamburg-Altona
959,198,8842,Hamburg Hbf
959,617,8859,Hamburg Hbf
959,360,8877,Hamburg-Altona
959,134,8900,Hamburg-Altona
959,3576,10228,Hamburg-Altona
959,306,10329,Hamburg-Altona
959,3638,10399,Hamburg-Altona
959,341,10414,Hamburg-Altona
959,3645,10448,Hamburg-Altona
959,2366,10466,Hamburg Hbf
959,3650,10473,Hamburg-Altona
959,3660,10489,Hamburg-Altona
959,3667,10501,Hamburg-Altona
959,257,10511,Hamburg-Altona
959,148,10546,Hamburg-Altona
960,323,8556,Hamburg-Altona
960,3229,8571,Hamburg-Altona
960,336,8583,Hamburg-Altona
960,337,8591,Hamburg-Altona
960,620,8645,Hamburg-Altona
960,3242,8654,Hamburg-Altona
960,617,8862,Hamburg-Altona
960,133,8902,Hamburg-Altona
960,4467,13691,Hamburg-Altona
960,210,13710,Hamburg-Altona
960,550,13711,Hamburg-Altona
962,3227,8562,Hamburg-Altona
962,3239,8656,Hamburg-Altona
962,291,8805,Hamburg-Altona
962,295,8822,Hamburg-Altona
962,507,8836,Hamburg-Altona
962,1405,8863,Hamburg-Altona
962,134,8904,Hamburg-Altona
962,3577,10230,Hamburg-Altona
962,306,10330,Hamburg-Altona
962,1567,10400,Hamburg-Altona
962,341,10417,Hamburg-Altona
962,3646,10449,Hamburg-Altona
962,97,10459,Hamburg-Altona
962,3651,10474,Hamburg-Altona
962,257,10513,Hamburg-Altona
962,148,10547,Hamburg-Altona
963,72,8573,Karlsruhe Hbf
963,75,8598,Karlsruhe Hbf
963,601,8606,Karlsruhe Hbf
963,2216,8627,Karlsruhe Hbf
963,909,14027,München Hbf
964,72,8575,Berlin Ostbahnhof
964,75,8599,Berlin Ostbahnhof
964,601,8608,Berlin Ostbahnhof
964,2216,8628,Berlin Ostbahnhof
964,2552,13700,Dortmund Hbf
965,336,8588,Hamburg-Altona
965,337,8593,Hamburg-Altona
965,100,8662,Hamburg Hbf
965,244,8670,Hamburg-Altona
965,291,8807,Hamburg-Altona
965,296,8824,Hamburg-Altona
965,1405,8866,Hamburg-Altona
965,134,8906,Hamburg-Altona
965,1328,13692,Hamburg-Altona
966,582,8594,Mannheim Hbf
966,3243,8663,Stuttgart Hbf
966,291,8808,Stuttgart Hbf
966,3278,8825,Stuttgart Hbf
966,505,8838,Stuttgart Hbf
966,1405,8865,Stuttgart Hbf
966,134,8907,Stuttgart Hbf
966,4503,13784,Stuttgart Hbf
966,4741,14665,Stuttgart Hbf
966,5032,16052,Stuttgart Hbf
966,208,16053,Frankfurt(M) Flughafen Fernbf
966,323,16062,Stuttgart Hbf
966,3229,16066,Stuttgart Hbf
966,97,16075,Stuttgart Hbf
966,2780,16081,Stuttgart Hbf
966,1532,16086,Stuttgart Hbf
966,652,16087,Stuttgart Hbf
966,5042,16088,Stuttgart Hbf
966,5044,16091,Stuttgart Hbf
966,3638,16097,Stuttgart Hbf
967,337,8596,Hamburg-Altona
967,291,8811,Hamburg Hbf
967,3278,8828,Hamburg-Altona
967,505,8840,Hamburg Hbf
967,617,8870,Hamburg-Altona
967,134,8911,Hamburg-Altona
967,3850,13693,Hamburg-Altona
967,5120,16577,Hamburg-Altona
968,337,8597,Mannheim Hbf
968,291,8812,Stuttgart Hbf
968,296,8829,Stuttgart Hbf
968,1405,8869,Stuttgart Hbf
968,134,8912,Stuttgart Hbf
968,4504,13785,Stuttgart Hbf
968,325,16065,Stuttgart Hbf
968,2268,16077,Stuttgart Hbf
968,97,16594,Stuttgart Hbf
968,1158,16597,Stuttgart Hbf
969,75,8601,Karlsruhe Hbf
969,77,8614,Karlsruhe Hbf
969,95,8631,Karlsruhe Hbf
969,94,16699,München Hbf
970,77,8615,Karlsruhe Hbf
970,95,8632,Karlsruhe Hbf
970,2552,14207,Stuttgart Hbf
971,79,8617,Karlsruhe Hbf
971,95,8630,Stuttgart Hbf
973,95,8633,Hamburg Hbf
974,2676,8634,München Hbf
974,361,8639,München Hbf
974,3426,9524,München Hbf
974,63,9545,München Hbf
974,3446,9616,München Hbf
974,348,9627,München Hbf
974,1129,12210,München Hbf
974,4117,12215,München Hbf
974,299,12216,München Hbf
974,206,12227,München Hbf
974,4129,12256,München Hbf
974,1369,12257,München Hbf
974,2262,12277,München Hbf
974,375,12316,München Hbf
974,1525,12345,München Hbf
974,2375,12431,München Hbf
974,2275,12433,München Hbf
974,661,12435,München Hbf
974,669,12468,München Hbf
974,4175,12486,München Hbf
974,687,12560,München Hbf
974,382,12563,München Hbf
974,4189,12564,München Hbf
974,690,12569,München Hbf
974,694,12586,München Hbf
974,851,12601,München Hbf
974,1981,12620,München Hbf
974,4207,12636,München Hbf
974,396,12643,München Hbf
974,4586,14039,München Hbf
974,207,14084,München Hbf
974,223,14103,München Hbf
974,111,14167,München Hbf
974,120,14179,München Hbf
975,3235,8636,Kiel Hbf
975,4468,13694,Kiel Hbf
975,75,15640,Kiel Hbf
975,3729,15641,Kiel Hbf
975,4945,15644,Kiel Hbf
975,4946,15645,Kiel Hbf
975,4947,15646,Kiel Hbf
975,4948,15647,Kiel Hbf
975,1634,15648,Kiel Hbf
975,1923,15649,Kiel Hbf
975,3670,15650,Kiel Hbf
975,4949,15651,Kiel Hbf
975,1561,15652,Kiel Hbf
975,164,15654,Kiel Hbf
976,361,8642,Darmstadt Hbf
976,3250,8691,Darmstadt Hbf
976,1535,12473,Darmstadt Hbf
976,5027,16043,Darmstadt Hbf
976,366,16078,Darmstadt Hbf
976,5041,16084,Darmstadt Hbf
976,1526,16085,Darmstadt Hbf
976,5043,16090,Darmstadt Hbf
976,692,16094,Darmstadt Hbf
976,4660,16098,Darmstadt Hbf
978,2268,8659,Hamburg-Harburg
978,360,8879,Hamburg Hbf
978,135,8914,Hamburg-Altona
978,4480,13719,Hamburg-Altona
978,1561,13731,Hamburg-Altona
978,1929,13732,Hamburg-Altona
978,1634,16598,Hamburg-Altona
979,3239,8664,Kiel Hbf
979,291,8809,Kiel Hbf
979,296,8826,Kiel Hbf
979,1405,8867,Kiel Hbf
979,134,8908,Kiel Hbf
979,3578,10236,Kiel Hbf
979,34,10285,Hamburg-Altona
979,3613,10290,Kiel Hbf
979,63,10332,Kiel Hbf
979,3629,10359,Kiel Hbf
979,215,10363,Kiel Hbf
979,3635,10371,Kiel Hbf
979,216,10375,Kiel Hbf
979,3227,10381,Kiel Hbf
979,3637,10396,Kiel Hbf
979,336,10404,Kiel Hbf
979,341,10423,Kiel Hbf
979,3646,10450,Kiel Hbf
979,97,10460,Kiel Hbf
979,3652,10475,Kiel Hbf
979,3664,10493,Kiel Hbf
979,388,10499,Kiel Hbf
979,257,10515,Kiel Hbf
979,1158,10538,Kiel Hbf
979,1923,10542,Kiel Hbf
979,3670,10543,Kiel Hbf
979,145,10545,Hamburg Hbf
979,148,10548,Kiel Hbf
980,2268,8665,Zürich HB
980,3278,8827,Zürich HB
980,360,8881,Zürich HB
980,135,8917,Zürich HB
980,155,14668,Zürich HB
980,0,15260,Zürich HB
980,4876,15264,Zürich HB
980,1996,15265,Chur
980,227,15327,Zürich HB
980,4897,15351,Zürich HB
980,1634,15378,Zürich HB
980,37,16047,Zürich HB
980,210,16054,Zürich HB
980,5034,16058,Zürich HB
980,325,16064,Zürich HB
981,246,8676,Stuttgart Hbf
981,99,8884,Stuttgart Hbf
981,1066,8886,Stuttgart Hbf
982,247,8678,Berlin Ostbahnhof
982,4427,13485,Berlin Ostbahnhof
982,2644,13530,Berlin Ostbahnhof
982,60,13541,Berlin Ostbahnhof
982,1758,13548,Berlin Ostbahnhof
982,4444,13550,Berlin Hbf (tief)
982,989,13553,Berlin Ostbahnhof
982,991,13554,Berlin Ostbahnhof
982,1003,13557,Berlin Ostbahnhof
982,550,13558,Berlin Ostbahnhof
982,316,13566,Berlin Ostbahnhof
982,72,13575,Berlin Ostbahnhof
982,337,13577,Berlin Ostbahnhof
982,4448,13579,Berlin Ostbahnhof
982,230,13583,Berlin Ostbahnhof
982,249,13599,Berlin Ostbahnhof
982,391,13617,Berlin Ostbahnhof
982,394,13627,Berlin Ostbahnhof
982,4457,13648,Berlin Ostbahnhof
983,135,8765,Stuttgart Hbf
984,3264,8766,Karlsruhe Hbf
984,291,8817,Freiburg(Breisgau) Hbf
