route_id,service_id,trip_id,trip_headsign
767,1777,3348,Frankfurt(M) Flughafen Fernbf
767,1447,5987,Frankfurt(Main)Süd
768,1648,3031,Oldenburg(Oldb)
768,21,3037,Oldenburg(Oldb)
768,808,3046,Oldenburg(Oldb)
768,1662,3059,Oldenburg(Oldb)
768,52,3065,Oldenburg(Oldb)
768,1665,3069,Oldenburg(Oldb)
768,1666,3073,Oldenburg(Oldb)
768,1668,3080,Oldenburg(Oldb)
768,147,3100,Oldenburg(Oldb)
768,1676,3106,Oldenburg(Oldb)
768,2381,4601,Oldenburg(Oldb)
769,1649,3032,Oldenburg(Oldb)
769,808,3047,Oldenburg(Oldb)
769,1663,3060,Oldenburg(Oldb)
769,462,3061,Oldenburg(Oldb)
769,1669,3081,Oldenburg(Oldb)
769,2380,4600,Oldenburg(Oldb)
770,1650,3033,Berlin Gesundbrunnen
770,143,3068,Berlin Ostbahnhof
770,2508,4907,Berlin Gesundbrunnen
770,2518,4929,Berlin Ostbahnhof
770,148,4940,Berlin Hbf (tief)
770,1676,4958,Berlin Ostbahnhof
772,1654,3038,Oldenburg(Oldb)
772,1659,3043,Oldenburg(Oldb)
772,1660,3051,Oldenburg(Oldb)
772,144,3070,Oldenburg(Oldb)
773,1655,3039,Oldenburg(Oldb)
773,788,3067,Oldenburg(Oldb)
773,1667,3079,Oldenburg(Oldb)
773,1200,3107,Oldenburg(Oldb)
773,813,4603,Oldenburg(Oldb)
782,1690,3143,Berlin Südkreuz
782,943,3148,Berlin Südkreuz
782,1698,3160,Berlin Südkreuz
782,30,3165,Berlin Südkreuz
783,1691,3144,Berlin Südkreuz
783,890,3153,Berlin Südkreuz
783,1696,3158,Berlin Südkreuz
783,33,3168,Berlin Südkreuz
784,411,3145,Berlin Südkreuz
784,1692,3149,Berlin Südkreuz
784,21,3150,Berlin Südkreuz
784,890,3154,Berlin Südkreuz
784,1695,3157,Berlin Südkreuz
784,1699,3161,Berlin Südkreuz
784,28,3163,Berlin Südkreuz
784,464,3176,Berlin Südkreuz
784,1703,3179,Berlin Südkreuz
784,99,3182,Berlin Gesundbrunnen
784,100,3183,Berlin Südkreuz
785,438,3146,Hamburg-Altona
785,1693,3151,Hamburg-Altona
785,1177,3155,Hamburg-Altona
785,1694,3156,Hamburg-Altona
785,1221,3164,Hamburg Hbf
785,464,3177,Hamburg-Altona
785,235,3178,Hamburg-Altona
785,1704,3180,Hamburg-Altona
785,145,3181,Hamburg-Altona
785,148,3185,Hamburg-Altona
786,22,3152,Berlin Südkreuz
786,1702,3170,Berlin Südkreuz
786,34,4422,Berlin Südkreuz
791,944,3191,Berlin Hbf (tief)
792,1716,3215,Berlin Ostbahnhof
792,22,3234,Berlin Ostbahnhof
792,141,3262,Berlin Ostbahnhof
793,1717,3216,Berlin Ostbahnhof
793,22,3235,Berlin Ostbahnhof
793,141,3263,Berlin Ostbahnhof
794,1718,3217,Berlin Ostbahnhof
794,1740,3264,Berlin Ostbahnhof
794,148,3315,Berlin Hbf (tief)
795,119,3218,Frankfurt(M) Flughafen Fernbf
795,141,3265,Frankfurt(M) Flughafen Fernbf
796,1719,3219,Berlin Ostbahnhof
796,1741,3266,Berlin Ostbahnhof
796,147,3296,Berlin Ostbahnhof
797,1718,3220,Frankfurt(M) Flughafen Fernbf
797,1742,3267,Frankfurt(M) Flughafen Fernbf
797,1755,3308,Frankfurt(M) Flughafen Fernbf
798,1720,3221,Berlin Ostbahnhof
798,1743,3268,Berlin Ostbahnhof
798,1747,3275,Berlin Gesundbrunnen
799,1721,3222,Frankfurt(M) Flughafen Fernbf
799,1760,3321,Frankfurt(M) Flughafen Fernbf
800,1722,3223,Berlin Ostbahnhof
800,1047,3261,Berlin Ostbahnhof
800,1746,3271,Berlin Ostbahnhof
800,1765,3328,Berlin Ostbahnhof
800,1792,3381,Berlin Ostbahnhof
804,1726,3227,Frankfurt(M) Flughafen Fernbf
804,1744,3269,Frankfurt(M) Flughafen Fernbf
805,1727,3228,Frankfurt(M) Flughafen Fernbf
805,1745,3270,Frankfurt(M) Flughafen Fernbf
806,546,3239,Karlsruhe Hbf
807,546,3240,Stuttgart Hbf
808,546,3242,Berlin Ostbahnhof
810,944,3245,Karlsruhe Hbf
812,944,3247,Hamburg Hbf
813,26,3248,Karlsruhe Hbf
814,26,3249,Berlin Ostbahnhof
815,1733,3253,Dortmund Hbf
815,2210,4265,Dortmund Hbf
816,1734,3254,Dortmund Hbf
816,1754,3306,Dortmund Hbf
816,1756,3309,Dortmund Hbf
816,1757,3310,Dortmund Hbf
816,1758,3316,Dortmund Hbf
816,1094,4187,Dortmund Hbf
816,100,4193,Dortmund Hbf
816,1192,4202,Dortmund Hbf
821,1738,3259,Wien Hbf
821,184,3277,Wien Hbf
821,359,3286,Wien Hbf
822,1763,3326,Stuttgart Hbf
822,1773,5333,Stuttgart Hbf
822,728,5339,Stuttgart Hbf
823,1764,3327,Frankfurt(M) Flughafen Fernbf
823,1776,3347,Frankfurt(M) Flughafen Fernbf
823,1973,3767,Frankfurt(Main)Süd
823,1316,3769,Frankfurt(Main)Hbf
824,1775,3339,Köln Hbf
824,1779,3351,Köln Hbf
824,1781,3353,Dortmund Hbf
825,760,3340,Hamburg-Altona
826,73,3341,Kiel Hbf
826,76,3357,Kiel Hbf
826,171,3362,Kiel Hbf
826,1790,3372,Kiel Hbf
827,736,3342,Stuttgart Hbf
827,729,5341,Stuttgart Hbf
828,760,3343,Hamburg-Altona
828,2545,4996,Hamburg-Altona
829,73,3344,Hamburg-Altona
829,76,3360,Hamburg-Altona
829,170,3363,Hamburg-Altona
830,263,3345,Chur
830,1780,3352,Chur
830,76,3359,Chur
830,170,3364,Chur
831,73,3346,Kassel-Wilhelmshöhe
832,1778,3349,Berlin Gesundbrunnen
832,1447,3379,Berlin Gesundbrunnen
833,1783,3355,Basel SBB
833,72,3921,Basel SBB
835,170,3365,Hamburg-Altona
835,73,3918,Hamburg-Altona
835,76,3929,Hamburg-Altona
836,1786,3366,Zürich HB
836,264,5600,Zürich HB
836,2799,5606,Zürich HB
836,75,5612,Zürich HB
837,170,3367,Kiel Hbf
837,73,3920,Kiel Hbf
837,76,3935,Kiel Hbf
838,1787,3368,Chur
838,264,6007,Chur
838,2799,6009,Chur
838,2915,6011,Chur
839,1788,3369,Hamburg-Altona
839,173,3373,Hamburg-Altona
839,73,5934,Hamburg-Altona
839,76,5935,Hamburg-Altona
840,1789,3370,Zürich HB
841,162,3374,Basel SBB
841,169,3377,Basel SBB
841,264,5601,Basel SBB
841,265,5604,Basel SBB
841,2799,5607,Basel SBB
841,2800,5609,Basel SBB
842,169,3375,Zürich HB
842,265,5907,Zürich HB
842,2800,5908,Zürich HB
843,169,3376,Zürich HB
843,265,5603,Zürich HB
843,2800,5608,Zürich HB
845,1794,3385,Frankfurt(Main)Hbf
845,1805,3398,Frankfurt(Main)Hbf
845,22,3402,Frankfurt(Main)Hbf
845,292,3420,Frankfurt(Main)Hbf
845,297,3430,Frankfurt(Main)Hbf
846,1795,3386,Frankfurt(Main)Hbf
846,22,3404,Frankfurt(Main)Hbf
846,1810,3410,Frankfurt(Main)Hbf
846,289,3421,Frankfurt(Main)Hbf
846,302,3434,Frankfurt(Main)Hbf
847,1796,3387,Frankfurt(Main)Hbf
847,290,3423,Frankfurt(Main)Hbf
848,1797,3388,Bruxelles Midi
848,105,3412,Bruxelles Midi
848,290,3424,Bruxelles Midi
849,1798,3389,Bruxelles Midi
849,105,3413,Bruxelles Midi
849,290,3425,Bruxelles Midi
850,1799,3390,Frankfurt(Main)Hbf
850,1807,3401,Frankfurt(Main)Hbf
850,1816,3428,Frankfurt(Main)Hbf
850,299,3432,Frankfurt(Main)Hbf
851,1801,3392,Frankfurt(Main)Hbf
851,290,3426,Frankfurt(Main)Hbf
852,1801,3393,Bruxelles Midi
852,290,3427,Bruxelles Midi
854,1803,3396,Frankfurt(Main)Hbf
854,729,3418,Frankfurt(Main)Hbf
855,1804,3397,Bruxelles Midi
855,1809,3408,Bruxelles Midi
855,1815,3419,Bruxelles Midi
855,303,3433,Bruxelles Midi
856,1812,3415,Köln Hbf
857,420,3435,Köln Hbf
857,1818,3439,Essen Hbf
857,271,3443,Essen Hbf
857,494,3445,Köln Hbf
864,1832,3467,Frankfurt(Main)Hbf
865,1834,3469,Essen Hbf
865,1839,3479,Essen Hbf
865,256,3486,Düsseldorf Hbf
865,268,3491,Düsseldorf Hbf
865,1843,3502,Essen Hbf
865,1847,3521,Essen Hbf
866,272,3499,Dortmund Hbf
867,272,3500,Düsseldorf Hbf
867,281,3511,Dortmund Hbf
868,1848,3522,Dortmund Hbf
868,22,3566,Essen Hbf
868,643,3575,Dortmund Hbf
868,236,3577,Dortmund Hbf
868,240,3589,Dortmund Hbf
868,1902,3610,Dortmund Hbf
868,1907,3619,Dortmund Hbf
868,1908,3621,Dortmund Hbf
869,1849,3523,Dortmund Hbf
869,22,3567,Essen Hbf
869,643,3576,Dortmund Hbf
869,366,3611,Dortmund Hbf
870,1850,3524,Dortmund Hbf
870,22,3568,Dortmund Hbf
870,1433,3593,Essen Hbf
870,366,3612,Dortmund Hbf
871,1851,3525,Bremen Hbf
871,1884,3574,Hannover Hbf
871,1887,3584,Bremen Hbf
871,1432,4472,Bremen Hbf
871,2609,5118,Bremen Hbf
871,2760,5480,Hannover Hbf
871,461,5488,Hannover Hbf
871,466,5503,Hannover Hbf
871,2767,5508,Bremen Hbf
872,1852,3526,Hamburg-Altona
872,1883,3573,Hannover Hbf
872,1887,3585,Hamburg-Altona
872,1432,4473,Hamburg-Altona
873,1854,3528,München Hbf
873,22,3569,München Hbf
873,1903,3613,München Hbf
873,1635,4674,München Hbf
874,1855,3529,Dortmund Hbf
874,22,3570,Dortmund Hbf
874,470,3594,Essen Hbf
874,366,3614,Dortmund Hbf
876,1857,3531,München Hbf
876,1899,3606,München Hbf
876,366,4678,München Hbf
876,22,4810,München Hbf
877,1858,3532,Dortmund Hbf
877,366,4478,Dortmund Hbf
880,1861,3535,Dortmund Hbf
880,2313,4479,Dortmund Hbf
881,1862,3536,Hamburg-Altona
881,2391,4631,Hamburg-Harburg
881,53,4636,Hamburg-Altona
881,1051,4642,Hamburg-Altona
881,2397,4648,Hamburg-Altona
881,2406,4663,Hamburg-Altona
881,2407,4664,Hamburg-Altona
881,2408,4665,Hamburg-Altona
881,2409,4666,Hamburg-Altona
884,1864,3539,München Hbf
884,367,4679,München Hbf
884,22,6057,München Hbf
885,1865,3540,Nürnberg Hbf
885,2398,4649,Nürnberg Hbf
885,2399,4650,Nürnberg Hbf
886,1866,3541,München Hbf
886,2378,4598,München Hbf
886,361,4615,München Hbf
886,778,4616,München Hbf
886,2384,4617,München Hbf
886,2385,4618,München Hbf
886,2392,4635,München Hbf
886,2393,4637,München Hbf
886,1105,4639,München Hbf
886,2395,4643,München Hbf
886,2401,4656,München Hbf
886,2905,5964,München Hbf
887,1867,3542,München Hbf
887,2347,4543,München Hbf
887,2349,4549,München Hbf
887,2355,4560,München Hbf
887,2358,4568,München Hbf
887,723,4582,Nürnberg Hbf
887,30,4632,München Hbf
887,1105,4640,München Hbf
887,2395,4644,München Hbf
887,778,4645,München Hbf
887,2402,4657,München Hbf
887,2385,5315,München Hbf
890,1870,3545,München Hbf
890,22,6058,München Hbf
890,488,6061,München Hbf
891,942,3546,Münster(Westf)Hbf
891,2651,5210,Münster(Westf)Hbf
892,435,3547,Frankfurt(Main)Hbf
892,22,5036,Hamburg-Altona
892,34,5371,Hamburg-Harburg
892,2711,5372,Hamburg-Altona
892,646,5375,Hamburg-Altona
892,1245,5381,Hamburg-Altona
894,1872,3549,Kassel-Wilhelmshöhe
894,22,4507,Hamburg-Altona
894,2335,4516,Hamburg-Altona
894,2337,4521,Hamburg-Altona
894,576,4523,Hamburg-Altona
894,1826,4527,Hamburg-Altona
894,828,4558,Hamburg-Altona
894,34,4634,Hannover Hbf
894,2403,4659,Kassel-Wilhelmshöhe
894,2663,5238,Kassel-Wilhelmshöhe
894,2664,5239,Kassel-Wilhelmshöhe
895,883,3550,München Hbf
896,435,3551,Wiesbaden Hbf
900,1457,3555,München Hbf
901,1457,3557,München Hbf
902,1876,3558,München Hbf
902,777,3579,München Hbf
902,781,3590,München Hbf
904,1876,3560,München Hbf
904,777,3580,München Hbf
904,781,3591,München Hbf
906,1878,3562,München Hbf
908,1876,3564,München Hbf
908,777,3582,München Hbf
908,781,3592,München Hbf
910,1881,3571,München Hbf
913,1888,3586,München Hbf
913,1892,3597,München Hbf
913,112,3607,München Hbf
913,2325,4496,München Hbf
913,2334,4511,München Hbf
913,2343,4532,München Hbf
915,1898,3605,München Hbf
916,1900,3608,Hamburg-Altona
916,1901,3609,Hamburg-Altona
916,2369,4586,Hamburg-Altona
919,1912,3629,Basel SBB
919,85,3650,Basel SBB
919,141,3659,Basel SBB
919,1960,3739,Basel SBB
919,1967,3755,Basel SBB
919,1968,3759,Basel SBB
919,1970,3763,Basel SBB
920,1913,3630,Basel SBB
920,21,3651,Basel SBB
920,141,3664,Basel SBB
920,155,3741,Basel SBB
920,1969,3760,Basel SBB
920,1971,3764,Basel SBB
923,1917,3634,Düsseldorf Hbf
923,1941,3672,Düsseldorf Hbf
923,1946,3709,Düsseldorf Hbf
923,1954,3732,Düsseldorf Hbf
923,1966,3749,Düsseldorf Hbf
925,1719,3636,Basel SBB
925,155,3742,Basel SBB
925,167,3761,Basel SBB
925,139,5438,Basel SBB
925,148,5444,Basel SBB
927,1919,3639,Frankfurt(Main)Hbf
927,141,3703,Frankfurt(Main)Hbf
929,1921,3641,Basel SBB
929,155,3744,Basel SBB
929,167,3762,Basel SBB
929,2745,5439,Basel SBB
929,239,5442,Freiburg(Breisgau) Hbf
931,1923,3643,Frankfurt(Main)Hbf
932,1924,3644,Karlsruhe Hbf
932,1964,3747,Karlsruhe Hbf
932,1435,3756,Karlsruhe Hbf
932,1446,3768,Karlsruhe Hbf
932,617,3770,Karlsruhe Hbf
937,546,3653,Köln Hbf
939,1936,3666,Köln Hbf
939,146,3687,Köln Hbf
939,238,3691,Köln Messe/Deutz Gl.11-12
939,2106,4037,Köln Hbf
939,2154,4145,Köln Hbf
940,1937,3667,Düsseldorf Hbf
940,576,3708,Düsseldorf Hbf
940,1949,3717,Düsseldorf Hbf
940,1953,3729,Düsseldorf Hbf
940,2106,4038,Düsseldorf Hbf
940,2142,4122,Düsseldorf Hbf
940,366,4137,Essen Hbf
940,2154,4146,Düsseldorf Hbf
940,148,5421,Düsseldorf Hbf
942,110,3746,Frankfurt(Main)Hbf
945,1990,3800,München Ost
945,2404,4660,München Hbf
945,2405,4662,München Ost
946,1991,3801,Kiel Hbf
946,1090,3858,Hamburg Hbf
946,558,3866,Kiel Hbf
946,643,3871,Kiel Hbf
946,2045,3905,Kiel Hbf
946,2051,3915,Kiel Hbf
946,2556,5019,Kiel Hbf
946,743,5528,Hamburg Hbf
946,49,5529,Kiel Hbf
946,2344,5533,Kiel Hbf
946,2776,5537,Kiel Hbf
947,119,3802,Berlin Ostbahnhof
947,139,3868,Berlin Ostbahnhof
947,148,3888,Berlin Hbf
947,152,3899,Berlin Ostbahnhof
947,73,3917,Berlin Ostbahnhof
947,76,3926,Berlin Ostbahnhof
947,170,3942,Berlin Ostbahnhof
948,1992,3803,Hamburg-Altona
948,30,3860,Hamburg Hbf
948,643,3873,Hamburg-Altona
948,715,3900,Hamburg-Altona
948,2049,3910,Hamburg-Altona
949,1993,3804,Chur
949,2056,3928,Chur
950,1994,3805,Hamburg-Altona
950,378,3854,Hamburg Hbf
950,30,3861,Hamburg Hbf
950,643,3874,Hamburg-Altona
950,715,3901,Hamburg-Altona
950,2049,3911,Hamburg-Altona
951,1995,3806,Köln Hbf
951,2024,3844,Dortmund Hbf
951,22,3848,Köln Hbf
951,146,3880,Dortmund Hbf
951,162,3930,Dortmund Hbf
951,168,3937,Köln Hbf
951,1340,4846,Dortmund Hbf
951,566,5092,Köln Hbf
951,2312,5789,Köln Hbf
952,119,3807,Berlin Ostbahnhof
952,139,3869,Berlin Ostbahnhof
952,148,3889,Berlin Hbf (tief)
952,152,3902,Berlin Ostbahnhof
952,73,3919,Berlin Ostbahnhof
952,76,3932,Berlin Ostbahnhof
952,170,3944,Berlin Ostbahnhof
953,1996,3808,Basel SBB
953,2022,3842,Basel SBB
953,22,3849,Basel SBB
953,467,3881,Basel SBB
953,166,3933,Basel SBB
953,169,3938,Basel SBB
953,2126,4675,Karlsruhe Hbf
953,386,4677,Offenburg
953,566,5530,Freiburg(Breisgau) Hbf
953,2775,5532,Offenburg
955,1999,3811,Kiel Hbf
955,28,3855,Hamburg Hbf
955,50,3865,Kiel Hbf
955,643,3875,Kiel Hbf
955,715,3903,Kiel Hbf
955,2049,3912,Kiel Hbf
956,2000,3812,Köln Hbf
956,2025,3845,Dortmund Hbf
956,146,3883,Dortmund Hbf
956,162,3936,Dortmund Hbf
956,168,3939,Köln Hbf
956,1340,4847,Dortmund Hbf
956,566,5093,Köln Hbf
956,2312,5790,Köln Hbf
958,942,3814,Hamburg-Altona
958,2038,3887,Hamburg-Altona
958,28,5924,Hamburg Hbf
958,50,5925,Hamburg-Altona
958,643,5927,Hamburg-Altona
958,715,5932,Hamburg-Altona
958,2049,5933,Hamburg-Altona
959,2002,3815,Köln Hbf
959,2138,5786,Köln Hbf
959,167,5936,Köln Hbf
959,22,6059,Köln Hbf
960,2003,3816,Berlin Ostbahnhof
960,2039,3892,Berlin Ostbahnhof
960,72,5358,Berlin Ostbahnhof
960,2704,5359,Berlin Ostbahnhof
960,2746,5447,Berlin Ostbahnhof
960,75,5452,Berlin Ostbahnhof
960,168,5454,Berlin Ostbahnhof
960,2715,5458,Berlin Ostbahnhof
960,52,5926,Berlin Ostbahnhof
960,147,5928,Berlin Ostbahnhof
960,148,5929,Berlin Hbf (tief)
961,2004,3817,Basel SBB
961,2460,4811,Basel SBB
961,2842,5745,Freiburg(Breisgau) Hbf
961,21,5748,Basel SBB
961,22,5753,Freiburg(Breisgau) Hbf
961,2126,5757,Karlsruhe Hbf
961,655,5759,Basel SBB
961,105,5760,Basel SBB
961,2846,5764,Offenburg
961,484,5771,Basel SBB
961,2848,5772,Basel SBB
961,2849,5774,Basel SBB
961,2852,5785,Basel SBB
962,2005,3818,Zürich HB
962,133,5302,Zürich HB
962,930,5322,Zürich HB
962,849,5563,Zürich HB
962,235,5573,Zürich HB
962,2795,5593,Zürich HB
962,2798,5605,Zürich HB
963,1994,3819,Hamburg-Altona
963,28,5999,Hamburg Hbf
963,643,6001,Hamburg-Altona
963,715,6002,Hamburg-Altona
963,2049,6004,Hamburg-Altona
964,2006,3820,Dortmund Hbf
965,2007,3821,Amsterdam Centraal
965,478,5770,Amsterdam Centraal
965,2846,5787,Amsterdam Centraal
965,2467,5950,Amsterdam Centraal
965,2126,5951,Amsterdam Centraal
965,1005,5955,Amsterdam Centraal
965,2849,5957,Amsterdam Centraal
967,2009,3823,Berlin Ostbahnhof
967,2747,5448,Berlin Ostbahnhof
967,73,5450,Berlin Ostbahnhof
967,76,5453,Berlin Ostbahnhof
967,2749,5456,Berlin Ostbahnhof
967,2750,5457,Berlin Ostbahnhof
967,1340,5788,Berlin Ostbahnhof
968,884,3824,Basel SBB
968,2467,4812,Freiburg(Breisgau) Hbf
968,2470,4820,Basel SBB
968,1762,4848,Offenburg
968,169,4878,Basel SBB
968,294,4886,Basel SBB
969,2010,3825,Chur
969,133,5303,Chur
969,235,5902,Chur
969,52,6000,Chur
969,930,6003,Chur
969,2795,6005,Chur
969,2798,6008,Chur
970,2011,3826,Hannover Hbf
970,1517,4830,Hannover Hbf
970,2731,5410,Hannover Hbf
970,2885,5885,Hannover Hbf
970,2659,5888,Hannover Hbf
970,2887,5891,Hannover Hbf
971,2012,3827,Hamburg-Altona
971,743,4512,Hamburg Hbf
971,1047,4517,Hamburg-Altona
971,2336,4519,Hamburg-Altona
971,2338,4522,Hamburg-Altona
971,171,4590,Hamburg-Altona
972,884,3828,Basel SBB
972,2468,4814,Basel SBB
972,2182,4833,Freiburg(Breisgau) Hbf
972,1762,4849,Offenburg
972,169,4879,Basel SBB
973,1992,3829,Zürich HB
973,33,5298,Zürich HB
973,643,5574,Zürich HB
974,2013,3830,Dortmund Hbf
974,2182,4199,Dortmund Hbf
974,1199,4223,Dortmund Hbf
974,167,4245,Dortmund Hbf
974,2654,5214,Dortmund Hbf
975,2014,3831,Frankfurt(Main)Hbf
976,2015,3832,Basel SBB
977,2009,3833,Zürich HB
977,1237,5654,Zürich HB
977,487,5657,Zürich HB
977,294,5663,Zürich HB
978,1364,3834,Basel SBB
979,2017,3836,Köln Hbf
979,171,3941,Köln Hbf
979,2773,5524,Köln Hbf
979,22,5526,Köln Hbf
979,163,5538,Köln Hbf
981,2019,3839,Köln Hbf
981,166,3927,Köln Hbf
981,2774,5525,Köln Hbf
981,22,5527,Köln Hbf
981,386,5531,Köln Hbf
982,2020,3840,Zürich HB
983,2021,3841,Basel SBB
983,166,3931,Basel SBB
984,2023,3843,Basel SBB
984,27,3857,Basel SBB
984,235,3876,Basel SBB
984,99,3877,Basel SBB
984,2034,3879,Basel SBB
984,2044,3904,Basel SBB
984,2050,3914,Basel SBB
984,2052,3922,Basel SBB
984,2564,5035,Karlsruhe Hbf
985,2026,3851,Berlin Ostbahnhof
985,2032,3870,Berlin Ostbahnhof
985,1204,3898,Berlin Ostbahnhof
985,2555,5018,Berlin Ostbahnhof
985,2575,5054,Berlin Ostbahnhof
985,2583,5072,Berlin Ostbahnhof
985,760,5080,Berlin Ostbahnhof
985,148,5170,Berlin Hbf (tief)
986,2028,3853,Basel SBB
986,2042,3896,Basel SBB
986,2097,4027,Freiburg(Breisgau) Hbf
986,1296,4081,Basel SBB
986,2126,4087,Karlsruhe Hbf
986,2138,4104,Offenburg
986,2152,4143,Basel SBB
986,2153,4144,Basel SBB
986,22,4672,Freiburg(Breisgau) Hbf
986,655,4676,Basel SBB
987,2035,3884,Chur
987,2037,3886,Chur
987,1090,4509,Chur
987,558,4518,Chur
987,743,5300,Chur
987,49,5307,Chur
987,643,5309,Chur
987,2713,5378,Chur
987,2716,5386,Chur
988,2040,3893,Zürich HB
988,1237,5326,Zürich HB
988,140,5900,Zürich HB
988,144,5903,Zürich HB
988,487,5906,Zürich HB
988,294,5912,Zürich HB
988,33,5913,Zürich HB
997,2070,3959,Hamburg-Altona
997,21,3961,Hamburg-Altona
997,2076,3967,Hannover Hbf
997,849,3973,Hamburg-Altona
997,60,3986,Kassel-Wilhelmshöhe
997,68,3993,Kassel-Wilhelmshöhe
1005,2088,3988,Karlsruhe Hbf
1005,69,3996,Heidelberg Hbf
1007,67,3991,Kassel-Wilhelmshöhe
1007,71,4002,Kassel-Wilhelmshöhe
1008,68,3998,Heidelberg Hbf
1009,73,4005,Heidelberg Hbf
1009,76,4016,Karlsruhe Hbf
1010,73,4006,Kassel-Wilhelmshöhe
1010,76,4017,Kassel-Wilhelmshöhe
1011,73,4009,Karlsruhe Hbf
1013,2093,4014,Frankfurt(Main)Hbf
1013,736,5463,Frankfurt(Main)Hbf
1016,2098,4028,Berlin Gesundbrunnen
1016,1933,4067,Berlin Ostbahnhof
1016,1949,4092,Berlin Ostbahnhof
1016,1953,4107,Berlin Ostbahnhof
1016,1397,4118,Berlin Gesundbrunnen
1016,366,4134,Berlin Gesundbrunnen
1016,655,4206,Berlin Ostbahnhof
1017,2099,4029,Berlin Gesundbrunnen
1017,1933,4068,Berlin Ostbahnhof
1018,2101,4031,Berlin Gesundbrunnen
1018,2122,4069,Berlin Ostbahnhof
1018,2133,4098,Berlin Ostbahnhof
1018,1953,4109,Berlin Ostbahnhof
1018,2144,4124,Berlin Gesundbrunnen
1018,655,4210,Berlin Ostbahnhof
1019,2102,4032,Berlin Gesundbrunnen
1019,1934,4070,Berlin Ostbahnhof
1019,159,4138,Berlin Gesundbrunnen
1020,2099,4033,Berlin Gesundbrunnen
1020,1933,4071,Berlin Ostbahnhof
1021,2103,4034,Berlin Gesundbrunnen
1021,1934,4072,Berlin Ostbahnhof
1021,1949,4094,Berlin Ostbahnhof
1021,1953,4110,Berlin Ostbahnhof
1021,1396,4120,Berlin Gesundbrunnen
1021,655,5348,Berlin Ostbahnhof
1022,2104,4035,Berlin Gesundbrunnen
1022,2122,4073,Berlin Ostbahnhof
1022,2130,4095,Berlin Ostbahnhof
1022,470,4099,Berlin Ostbahnhof
1022,1676,4111,Berlin Ostbahnhof
1022,1200,4114,Berlin Hbf (tief)
1022,2141,4121,Berlin Gesundbrunnen
1022,157,4136,Berlin Gesundbrunnen
1022,159,4139,Berlin Gesundbrunnen
1022,2151,4142,Berlin Gesundbrunnen
1022,448,4154,Berlin Gesundbrunnen
1022,1808,4701,Berlin Ostbahnhof
1022,655,4710,Berlin Ostbahnhof
1023,2105,4036,Berlin Gesundbrunnen
1023,2123,4074,Berlin Ostbahnhof
1024,2107,4039,Berlin Gesundbrunnen
1024,2136,4102,Berlin Ostbahnhof
1024,2137,4103,Berlin Ostbahnhof
1024,1200,4116,Berlin Ostbahnhof
1024,2147,4128,Berlin Gesundbrunnen
1024,2149,4131,Berlin Gesundbrunnen
1024,366,4140,Berlin Gesundbrunnen
1024,2119,4683,Berlin Gesundbrunnen
1024,1938,4693,Berlin Ostbahnhof
1024,1942,4703,Berlin Ostbahnhof
1024,148,4711,Berlin Ostbahnhof
1024,576,4716,Berlin Ostbahnhof
1024,1676,4733,Berlin Ostbahnhof
1025,2099,4041,Berlin Gesundbrunnen
1025,1933,4694,Berlin Ostbahnhof
1026,438,4043,Berlin Gesundbrunnen
1027,2110,4044,Berlin Gesundbrunnen
1027,366,4227,Berlin Gesundbrunnen
1027,52,4689,Berlin Ostbahnhof
1027,2418,4695,Berlin Ostbahnhof
1027,147,4705,Berlin Ostbahnhof
1027,655,4712,Berlin Ostbahnhof
1027,1949,4722,Berlin Ostbahnhof
1027,1953,4734,Berlin Ostbahnhof
1027,1397,4746,Berlin Gesundbrunnen
1028,2110,4045,Berlin Gesundbrunnen
1028,52,4690,Berlin Hbf (tief)
1028,2418,4696,Berlin Ostbahnhof
1028,147,4706,Berlin Ostbahnhof
1029,334,4047,Berlin Gesundbrunnen
1030,2111,4048,Berlin Gesundbrunnen
1030,157,4228,Berlin Gesundbrunnen
1030,159,4233,Berlin Hbf (tief)
1030,2416,4684,Berlin Hbf (tief)
1030,52,4691,Berlin Gesundbrunnen
1030,2419,4697,Berlin Ostbahnhof
1030,147,4707,Berlin Ostbahnhof
1030,655,4713,Berlin Ostbahnhof
1030,1949,4723,Berlin Ostbahnhof
1030,1953,4735,Berlin Ostbahnhof
1030,2149,4747,Berlin Gesundbrunnen
1030,2147,4753,Berlin Hbf (tief)
1032,2014,4050,Berlin Gesundbrunnen
1033,2113,4051,Berlin Gesundbrunnen
1033,1938,4698,Berlin Ostbahnhof
1034,2115,4053,Berlin Gesundbrunnen
1034,21,4908,Berlin Gesundbrunnen
1034,2514,4921,Berlin Ostbahnhof
1034,238,4936,Berlin Ostbahnhof
1035,2116,4054,Berlin Gesundbrunnen
1035,2127,4089,Berlin Ostbahnhof
1035,366,4230,Berlin Gesundbrunnen
1035,576,4718,Berlin Ostbahnhof
1035,1676,4737,Berlin Ostbahnhof
1035,1200,4741,Berlin Hbf (tief)
1035,2428,4749,Berlin Gesundbrunnen
1035,1938,4922,Berlin Ostbahnhof
1036,2009,4055,Köln Hbf
1036,576,4720,Köln Hbf
1036,2425,4731,Köln Hbf
1036,1200,4744,Köln Hbf
1036,2433,4755,Köln Hbf
1037,884,4056,Köln Hbf
1037,1517,5271,Köln Hbf
1037,2679,5276,Köln Hbf
1037,2874,5851,Koblenz Hbf
